,clean_word,count
3223,remembering,2
3224,reproofs,2
3225,retirement,2
3226,allusions,2
3227,accompanying,2
3228,misconduct,2
3229,gardener,2
3230,irksome,2
3231,gratify,2
3232,presuming,2
3233,befall,2
3234,neatness,2
3235,yielded,2
3236,dirt,2
3237,nicholls,2
3238,behave,2
3239,acquit,2
3240,singled,2
3241,grosvenor,2
3242,occurring,2
3243,deceitful,2
3244,shade,2
3245,profit,2
3246,unfelt,2
3247,handsomely,2
3248,estimable,2
3249,stout,2
3250,studies,2
3251,portraits,2
3252,mountains,2
3253,previously,2
3254,costs,2
3255,abuse,2
3256,assisting,2
3257,protect,2
3258,whatsoever,2
3259,sharpened,2
3260,descending,2
3261,answerable,2
3262,sadly,2
3263,january,2
3264,panegyric,2
3265,exceeded,2
3266,scarlet,2
3267,quarters,2
3268,mornings,2
3269,dispute,2
3270,prevail,2
3271,prey,2
3272,prominently,2
3273,determining,2
3274,blue,2
3275,unite,2
3276,startled,2
3277,preservative,2
3278,older,2
3279,dropt,2
3280,smart,2
3281,conditionally,2
3282,owes,2
3283,calculate,2
3284,insincere,2
3285,planning,2
3286,independent,2
3287,release,2
3288,favours,2
3289,unsuitable,2
3290,existing,2
3291,gretna,2
3292,available,2
3293,mildness,2
3294,gowns,2
3295,gay,2
3296,neighbouring,2
3297,cheapside,2
3298,se,2
3299,pages,2
3300,bows,2
3301,admiring,2
3302,decisive,2
3303,allowance,2
3304,negligence,2
3305,named,2
3306,honours,2
3307,gaieties,2
3308,solicitation,2
3309,acquiescence,2
3310,sufferings,2
3311,abused,2
3312,pieces,2
3313,fixing,2
3314,positively,2
3315,consequential,2
3316,arranged,2
3317,specified,2
3318,quieted,2
3319,modern,2
3320,presume,2
3321,disappoint,2
3322,shock,2
3323,advantageously,2
3324,goodwill,2
3325,undo,2
3326,drily,2
3327,finest,2
3328,apartments,2
3329,alive,2
3330,marks,2
3331,excess,2
3332,ramble,2
3333,coarseness,2
3334,struggled,2
3335,kinder,2
3336,temptations,2
3337,termination,2
3338,rules,2
3339,backgammon,2
3340,sensibility,2
3341,neglected,2
3342,opportunities,2
3343,exceed,2
3344,talent,2
3345,unforgiving,2
3346,gates,2
3347,triumphant,2
3348,printed,2
3349,desiring,2
3350,maintaining,2
3351,deserts,2
3352,commended,2
3353,breathless,2
3354,liberality,2
3355,signal,2
3356,evenness,2
3357,indignity,2
3358,watchfulness,2
3359,brink,2
3360,permanent,2
3361,suspecting,2
3362,sensibly,2
3363,finery,2
3364,consented,2
3365,persisted,2
3366,wound,2
3367,inspired,2
3368,gaily,2
3369,relieve,2
3370,meditate,2
3371,ornaments,2
3372,founded,2
3373,fainter,2
3374,locations,2
3375,restrictions,2
3376,exclamation,2
3377,possessor,2
3378,doings,2
3379,judging,2
3380,unfavourable,2
3381,injure,2
3382,judgment,2
3383,detected,2
3384,laughter,2
3385,disinclination,2
3386,uniform,2
3387,stroke,2
3388,theirs,2
3389,quality,2
3390,derision,2
3391,narrow,2
3392,indisposed,2
3393,renewing,2
3394,brain,2
3395,deliberately,2
3396,collect,2
3397,phillipses,2
3398,tear,2
3399,distinguishing,2
3400,eating,2
3401,turns,2
3402,alike,2
3403,hart,2
3404,blinded,2
3405,essentials,2
3406,striving,2
3407,cough,2
3408,supplied,2
3409,bitter,2
3410,courtesy,2
3411,puzzle,2
3412,additions,2
3413,symptoms,2
3414,inconsistency,2
3415,headache,2
3416,authoritative,2
3417,fare,2
3418,art,3
3419,positive,3
3420,belonged,3
3421,opposition,3
3422,abundantly,3
3423,disclaimer,3
3424,dejection,3
3425,render,3
3426,intend,3
3427,easiness,3
3428,diversion,3
3429,dropped,3
3430,convenience,3
3431,beholding,3
3432,claimed,3
3433,earlier,3
3434,army,3
3435,copied,3
3436,existence,3
3437,returns,3
3438,provoked,3
3439,flutter,3
3440,retired,3
3441,implied,3
3442,blaming,3
3443,unconsciously,3
3444,explaining,3
3445,separated,3
3446,wilful,3
3447,vice,3
3448,becoming,3
3449,field,3
3450,tidings,3
3451,incredible,3
3452,pen,3
3453,openness,3
3454,dying,3
3455,betray,3
3456,donate,3
3457,reliance,3
3458,wilfully,3
3459,mischief,3
3460,special,3
3461,boy,3
3462,quartered,3
3463,speaks,3
3464,ponies,3
3465,sharing,3
3466,faces,3
3467,horse,3
3468,inhabitants,3
3469,offense,3
3470,thorough,3
3471,hurrying,3
3472,involved,3
3473,instructions,3
3474,liability,3
3475,alternative,3
3476,detained,3
3477,wounded,3
3478,envy,3
3479,regimentals,3
3480,uncles,3
3481,legal,3
3482,incivility,3
3483,resented,3
3484,dearly,3
3485,petticoat,3
3486,inferiority,3
3487,examination,3
3488,widow,3
3489,contentment,3
3490,communicate,3
3491,insignificance,3
3492,belong,3
3493,green,3
3494,fallen,3
3495,grievous,3
3496,portion,3
3497,tumult,3
3498,stationed,3
3499,growing,3
3500,despaired,3
3501,hackney,3
3502,disinterested,3
3503,lovely,3
3504,minutely,3
3505,guardianship,3
3506,bless,3
3507,quickness,3
3508,candour,3
3509,obeyed,3
3510,sources,3
3511,privileged,3
3512,exact,3
3513,characters,3
3514,wandering,3
3515,denied,3
3516,saved,3
3517,replying,3
3518,repaired,3
3519,agreeing,3
3520,hot,3
3521,overcame,3
3522,admirable,3
3523,accompany,3
3524,research,3
3525,handsomer,3
3526,seeming,3
3527,reputation,3
3528,excepting,3
3529,remark,3
3530,bent,3
3531,security,3
3532,nuptials,3
3533,ordinary,3
3534,guilt,3
3535,rude,3
3536,grove,3
3537,overlooked,3
3538,falling,3
3539,promises,3
3540,interview,3
3541,needless,3
3542,failed,3
3543,learned,3
3544,desperate,3
3545,intervals,3
3546,substance,3
3547,rector,3
3548,per,3
3549,powerful,3
3550,fret,3
3551,unfeeling,3
3552,presumption,3
3553,adorned,3
3554,sheet,3
3555,numerous,3
3556,afternoon,3
3557,busily,3
3558,tongue,3
3559,shaken,3
3560,reader,3
3561,selected,3
3562,thoughtless,3
3563,faithful,3
3564,perpetually,3
3565,needed,3
3566,bidding,3
3567,defiance,3
3568,links,3
3569,withdrawn,3
3570,attacks,3
3571,remembrance,3
3572,royalty,3
3573,bit,3
3574,suited,3
3575,plague,3
3576,writer,3
3577,accomplishment,3
3578,robinson,3
3579,permitted,3
3580,approved,3
3581,devoted,3
3582,existed,3
3583,effectually,3
3584,scenes,3
3585,outside,3
3586,group,3
3587,determination,3
3588,relative,3
3589,building,3
3590,banished,3
3591,attorney,3
3592,cruelly,3
3593,officious,3
3594,intrusion,3
3595,hills,3
3596,secondly,3
3597,slighted,3
3598,avowal,3
3599,wonders,3
3600,accusations,3
3601,height,3
3602,keeps,3
3603,meanly,3
3604,represent,3
3605,assertion,3
3606,sweetest,3
3607,liable,3
3608,willingly,3
3609,struggles,3
3610,impulse,3
3611,hither,3
3612,hair,3
3613,genteel,3
3614,ungenerous,3
3615,partners,3
3616,prosperity,3
3617,likeness,3
3618,ride,3
3619,summons,3
3620,later,3
3621,notions,3
3622,lament,3
3623,applicable,3
3624,detest,3
3625,deigned,3
3626,splendid,3
3627,steadfastly,3
3628,incredulous,3
3629,pronounce,3
3630,contrived,3
3631,denial,3
3632,unhappily,3
3633,article,3
3634,noise,3
3635,punish,3
3636,acting,3
3637,vary,3
3638,refrain,3
3639,divide,3
3640,entity,3
3641,caution,3
3642,muslin,3
3643,destined,3
3644,unconcern,3
3645,proprietor,3
3646,placing,3
3647,lewis,3
3648,boys,3
3649,bowed,3
3650,bordering,3
3651,white,3
3652,assertions,3
3653,negative,3
3654,successful,3
3655,induce,3
3656,whispering,3
3657,forever,3
3658,compose,3
3659,contracted,3
3660,submit,3
3661,postscript,3
3662,derivative,3
3663,contrast,3
3664,hospitality,3
3665,unluckily,3
3666,mantelpiece,3
3667,bridge,3
3668,undeserving,3
3669,missed,3
3670,move,3
3671,pitied,3
3672,user,3
3673,observations,3
3674,repetition,3
3675,capital,3
3676,pompous,3
3677,deeper,3
3678,speeches,3
3679,defer,3
3680,detached,3
3681,maid,3
3682,merry,3
3683,official,3
3684,fetch,3
3685,suitable,3
3686,confession,3
3687,frivolous,3
3688,remove,3
3689,remind,3
3690,derive,3
3691,moral,3
3692,impudence,3
3693,confident,3
3694,red,3
3695,season,3
3696,encounter,3
3697,camp,3
3698,housekeeping,3
3699,carefully,3
3700,accounting,3
3701,propose,3
3702,arm,3
3703,firm,3
3704,listener,3
3705,leads,3
3706,accidentally,3
3707,survive,3
3708,email,3
3709,singing,3
3710,hereafter,3
3711,complimented,3
3712,composedly,3
3713,pocket,3
3714,wine,3
3715,plans,3
3716,awe,3
3717,payments,3
3718,provoking,3
3719,intermission,3
3720,presents,3
3721,invaluable,3
3722,pleasantness,3
3723,joke,3
3724,tendency,3
3725,odious,3
3726,preferment,3
3727,extended,3
3728,ascended,3
3729,habits,3
3730,performing,3
3731,insupportable,3
3732,bye,3
3733,crowded,3
3734,composed,3
3735,inevitable,3
3736,cordial,3
3737,yielding,3
3738,violence,3
3739,continuance,3
3740,built,3
3741,courses,3
3742,meditating,3
3743,cordially,3
3744,questioned,3
3745,announced,3
3746,overheard,3
3747,discomposure,3
3748,abusing,3
3749,momentary,3
3750,thoughtlessness,3
3751,continual,3
3752,lamentations,3
3753,flight,3
3754,shoot,3
3755,anywhere,3
3756,cease,3
3757,stopping,3
3758,offend,3
3759,conversing,3
3760,hesitation,3
3761,revived,3
3762,disgusted,3
3763,gravel,3
3764,olive,3
3765,competition,3
3766,hesitate,3
3767,curtsey,3
3768,descended,3
3769,farewell,3
3770,dignified,3
3771,descent,3
3772,considerably,3
3773,miniatures,3
3774,discharged,3
3775,unreserved,3
3776,save,3
3777,despise,3
3778,solicit,3
3779,sisterly,3
3780,skill,3
3781,adopt,3
3782,defend,3
3783,hesitated,3
3784,limitation,3
3785,horrid,3
3786,angel,3
3787,improve,3
3788,admirer,3
3789,sinking,3
3790,comprehended,3
3791,comparatively,3
3792,containing,3
3793,signify,3
3794,epsom,3
3795,th,3
3796,provision,3
3797,gross,3
3798,decent,3
3799,warranties,3
3800,discussed,3
3801,u,3
3802,universally,3
3803,oftener,3
3804,apparent,3
3805,liveliest,3
3806,excite,3
3807,irritation,3
3808,annesley,3
3809,safely,3
3810,list,3
3811,civilly,3
3812,succeed,3
3813,err,3
3814,willingness,3
3815,formality,3
3816,silently,3
3817,preferred,3
3818,punctual,3
3819,deprived,3
3820,objectionable,3
3821,secretly,3
3822,respected,3
3823,privilege,3
3824,settling,3
3825,answering,3
3826,lot,3
3827,easter,3
3828,changing,3
3829,attraction,3
3830,restoration,3
3831,dependent,3
3832,voluntary,3
3833,uniformly,3
3834,oppose,3
3835,ungracious,3
3836,fool,3
3837,suitableness,3
3838,sensation,3
3839,recovery,3
3840,peculiarly,3
3841,condemn,3
3842,measures,3
3843,disdained,3
3844,despised,3
3845,contrive,3
3846,accounts,3
3847,noisy,3
3848,steadily,3
3849,review,3
3850,until,3
3851,travellers,3
3852,intolerable,3
3853,search,3
3854,constantly,3
3855,reprehensible,3
3856,adapted,3
3857,overpowered,3
3858,communicated,3
3859,died,3
3860,colouring,3
3861,northern,3
3862,bonnet,3
3863,sensations,3
3864,waiter,3
3865,preaching,3
3866,patron,3
3867,equipment,3
3868,consistent,3
3869,pursuing,3
3870,disconcerted,3
3871,paused,3
3872,poorly,3
3873,tickets,3
3874,significant,3
3875,glow,3
3876,diverted,3
3877,planned,3
3878,relates,3
3879,offenses,3
3880,regular,3
3881,procuring,3
3882,purchased,3
3883,acknowledgment,3
3884,benevolence,3
3885,walker,3
3886,publicly,3
3887,ate,3
3888,agreeably,3
3889,keenest,3
3890,fingers,3
3891,familiar,3
3892,saving,3
3893,envelope,3
3894,owned,3
3895,witness,3
3896,incredulity,3
3897,privately,3
3898,prodigiously,3
3899,jealous,3
3900,striking,3
3901,gaining,3
3902,unassuming,3
3903,lottery,3
3904,bride,3
3905,avowed,3
3906,resolutely,3
3907,tenderness,3
3908,bound,3
3909,owns,3
3910,fearing,3
3911,impartial,3
3912,slightest,3
3913,sink,3
3914,collected,3
3915,removing,3
3916,vouch,3
3917,attach,3
3918,indirect,3
3919,attentively,3
3920,nonsensical,3
3921,generations,3
3922,consult,3
3923,objecting,3
3924,stately,3
3925,total,3
3926,effects,3
3927,burst,3
3928,daily,3
3929,universal,3
3930,sly,3
3931,accidental,3
3932,paddock,3
3933,advised,3
3934,varied,3
3935,respecting,3
3936,affectation,3
3937,drop,3
3938,obligations,3
3939,regarded,3
3940,ramsgate,3
3941,route,3
3942,dismissed,3
3943,advance,3
3944,pitiable,3
3945,integrity,3
3946,conceive,3
3947,regrets,3
3948,overthrown,3
3949,scattered,3
3950,haughty,3
3951,pretending,3
3952,judged,3
3953,applying,3
3954,message,3
3955,poultry,3
3956,guessed,3
3957,punctually,3
3958,happier,3
3959,lasted,3
3960,banish,3
3961,politely,3
3962,wonderful,3
3963,adds,3
3964,perseverance,3
3965,la,3
3966,tis,3
3967,paragraphs,3
3968,ceremonious,3
3969,serenity,3
3970,overlook,3
3971,alliance,3
3972,scandalous,3
3973,offending,3
3974,misunderstand,3
3975,grieve,3
3976,inviting,3
3977,condition,3
3978,march,3
3979,disappointing,3
3980,rationally,3
3981,reflected,3
3982,www,3
3983,unfortunately,3
3984,tables,3
3985,offering,3
3986,unexpectedly,3
3987,solitude,3
3988,rewarded,3
3989,unwillingness,3
3990,wealth,3
3991,assume,3
3992,worthy,3
3993,addressing,3
3994,decease,3
3995,cool,3
3996,manage,3
3997,awkwardness,3
3998,rapid,3
3999,conscious,3
4000,exclamations,3
4001,consoling,3
4002,raising,3
4003,faulty,3
4004,unsettled,3
4005,amusements,3
4006,qualified,3
4007,handed,3
4008,urgent,3
4009,justly,3
4010,overspread,3
4011,reserves,3
4012,recital,3
4013,sermons,3
4014,gloom,3
4015,shan,3
4016,online,4
4017,cautious,4
4018,worked,4
4019,withheld,4
4020,procured,4
4021,slightly,4
4022,humbled,4
4023,valley,4
4024,grow,4
4025,intelligent,4
4026,rejected,4
4027,charms,4
4028,briefly,4
4029,carter,4
4030,attempted,4
4031,throughout,4
4032,furnish,4
4033,meat,4
4034,affect,4
4035,occurrences,4
4036,management,4
4037,senses,4
4038,strangers,4
4039,reproof,4
4040,situated,4
4041,lieu,4
4042,requirements,4
4043,kingdom,4
4044,toward,4
4045,buy,4
4046,disguise,4
4047,demand,4
4048,copse,4
4049,appears,4
4050,debt,4
4051,clapham,4
4052,unpardonable,4
4053,beauties,4
4054,showing,4
4055,thanking,4
4056,luck,4
4057,stream,4
4058,unlikely,4
4059,imputed,4
4060,previous,4
4061,benefited,4
4062,format,4
4063,gravely,4
4064,entitled,4
4065,honestly,4
4066,affability,4
4067,forcibly,4
4068,recollecting,4
4069,whilst,4
4070,widely,4
4071,page,4
4072,ways,4
4073,supposition,4
4074,preserved,4
4075,younge,4
4076,quadrille,4
4077,press,4
4078,delightfully,4
4079,affront,4
4080,endured,4
4081,houses,4
4082,salutation,4
4083,visited,4
4084,viewing,4
4085,succeeding,4
4086,rejoicing,4
4087,phaeton,4
4088,unjust,4
4089,obtained,4
4090,interval,4
4091,apply,4
4092,wide,4
4093,becomes,4
4094,sufficient,4
4095,shrubbery,4
4096,scruple,4
4097,enjoying,4
4098,receipt,4
4099,contemplation,4
4100,rapidity,4
4101,thinks,4
4102,unnecessary,4
4103,inconvenient,4
4104,dissatisfied,4
4105,animation,4
4106,handsomest,4
4107,unguarded,4
4108,compared,4
4109,resent,4
4110,fix,4
4111,liveliness,4
4112,affectionately,4
4113,yield,4
4114,careful,4
4115,pains,4
4116,infamy,4
4117,damages,4
4118,protesting,4
4119,cruelty,4
4120,fatigue,4
4121,begins,4
4122,reaching,4
4123,nervous,4
4124,defective,4
4125,cherished,4
4126,fifteen,4
4127,scruples,4
4128,promote,4
4129,lives,4
4130,harm,4
4131,twelve,4
4132,attack,4
4133,ended,4
4134,abominably,4
4135,readiness,4
4136,apologising,4
4137,dread,4
4138,minds,4
4139,divided,4
4140,defy,4
4141,cordiality,4
4142,suspicions,4
4143,sad,4
4144,distributed,4
4145,amusing,4
4146,prospects,4
4147,points,4
4148,designs,4
4149,nerves,4
4150,phrase,4
4151,misunderstood,4
4152,thursday,4
4153,touched,4
4154,flattering,4
4155,decide,4
4156,path,4
4157,located,4
4158,depart,4
4159,water,4
4160,contact,4
4161,somewhere,4
4162,forming,4
4163,acutely,4
4164,sport,4
4165,prudence,4
4166,confused,4
4167,allusion,4
4168,secured,4
4169,coat,4
4170,rain,4
4171,simpleton,4
4172,contrivance,4
4173,sincerity,4
4174,imagination,4
4175,captain,4
4176,dirty,4
4177,awakened,4
4178,execution,4
4179,anticipated,4
4180,deceive,4
4181,studying,4
4182,intelligible,4
4183,occasioned,4
4184,reasonably,4
4185,editions,4
4186,aside,4
4187,catch,4
4188,site,4
4189,coolly,4
4190,warn,4
4191,unwelcome,4
4192,disliked,4
4193,decorum,4
4194,history,4
4195,austen,4
4196,unwillingly,4
4197,deliberation,4
4198,clearly,4
4199,status,4
4200,perceiving,4
4201,reject,4
4202,attractions,4
4203,conference,4
4204,trace,4
4205,blush,4
4206,professed,4
4207,slowly,4
4208,drive,4
4209,fancying,4
4210,quickly,4
4211,conceit,4
4212,conjectures,4
4213,grown,4
4214,acceptance,4
4215,announce,4
4216,pale,4
4217,injured,4
4218,cruel,4
4219,mark,4
4220,lovers,4
4221,activity,4
4222,contented,4
4223,displayed,4
4224,hated,4
4225,residence,4
4226,headstrong,4
4227,suspect,4
4228,recommendation,4
4229,promising,4
4230,necessarily,4
4231,deserves,4
4232,witnessed,4
4233,gravity,4
4234,spread,4
4235,flirt,4
4236,proportion,4
4237,copying,4
4238,caprice,4
4239,faults,4
4240,preceding,4
4241,stupid,4
4242,misfortunes,4
4243,newcastle,4
4244,displeased,4
4245,sorrow,4
4246,infamous,4
4247,affections,4
4248,gentleness,4
4249,follies,4
4250,decidedly,4
4251,behalf,4
4252,thirty,4
4253,dull,4
4254,sunk,4
4255,depended,4
4256,mission,4
4257,die,4
4258,formidable,4
4259,symptom,4
4260,trade,4
4261,exclaiming,4
4262,higher,4
4263,driving,4
4264,calculated,4
4265,assuring,4
4266,happens,4
4267,attempting,4
4268,god,4
4269,extravagance,4
4270,dispatched,4
4271,calmness,4
4272,attribute,4
4273,complain,4
4274,stupidity,4
4275,tempt,4
4276,delivered,4
4277,injustice,4
4278,infinitely,4
4279,freedom,4
4280,hoping,4
4281,examining,4
4282,surely,4
4283,blessing,4
4284,fishing,4
4285,complacency,4
4286,finish,4
4287,tender,4
4288,hastened,4
4289,unworthy,4
4290,feels,4
4291,middle,4
4292,unequal,4
4293,extreme,4
4294,absent,4
4295,imposed,4
4296,errors,4
4297,forbid,4
4298,luckily,4
4299,fees,4
4300,comforts,4
4301,evenings,4
4302,patronage,4
4303,wisely,4
4304,unconnected,4
4305,lift,4
4306,absolute,4
4307,lower,4
4308,repine,4
4309,amidst,4
4310,holder,4
4311,heavy,4
4312,prudent,4
4313,betrayed,4
4314,frankness,4
4315,hints,4
4316,insensible,4
4317,reduced,4
4318,entreaties,4
4319,assisted,4
4320,score,4
4321,bell,4
4322,unlike,4
4323,tete,4
4324,sleep,4
4325,grandeur,4
4326,blessed,4
4327,abroad,4
4328,b,4
4329,employments,4
4330,cheeks,4
4331,excessive,4
4332,arts,4
4333,representation,4
4334,obstinate,4
4335,creating,4
4336,complaints,4
4337,carrying,4
4338,extravagant,4
4339,cross,4
4340,apartment,4
4341,introducing,4
4342,gratefully,4
4343,glancing,4
4344,examined,4
4345,fatigued,4
4346,fit,4
4347,confirmed,4
4348,wood,4
4349,husbands,4
4350,sickly,4
4351,solitary,4
4352,flow,4
4353,confessed,4
4354,court,4
4355,incumbent,4
4356,complied,4
4357,tired,4
4358,ridiculous,4
4359,walks,4
4360,estates,4
4361,gallery,4
4362,require,4
4363,shows,4
4364,jealousy,4
4365,solely,4
4366,extensive,4
4367,encouraging,4
4368,june,4
4369,perusal,4
4370,size,4
4371,started,4
4372,convince,4
4373,converse,4
4374,experienced,4
4375,supported,4
4376,union,4
4377,owing,4
4378,accuse,4
4379,pleasantly,4
4380,accent,4
4381,stop,4
4382,instances,4
4383,sole,4
4384,lessen,4
4385,killed,4
4386,resist,4
4387,arguments,5
4388,solemnity,5
4389,likelihood,5
4390,parts,5
4391,absurd,5
4392,arisen,5
4393,impatiently,5
4394,shut,5
4395,spending,5
4396,nearest,5
4397,papa,5
4398,escaped,5
4399,odd,5
4400,inducement,5
4401,vacant,5
4402,engrossed,5
4403,mend,5
4404,progress,5
4405,welfare,5
4406,amends,5
4407,rid,5
4408,ruin,5
4409,causes,5
4410,venture,5
4411,novelty,5
4412,impropriety,5
4413,efforts,5
4414,preserve,5
4415,complaisance,5
4416,tranquillity,5
4417,using,5
4418,re,5
4419,leading,5
4420,confined,5
4421,philosophy,5
4422,occur,5
4423,whist,5
4424,adding,5
4425,attend,5
4426,economy,5
4427,unaffected,5
4428,eat,5
4429,mutual,5
4430,peculiar,5
4431,driven,5
4432,collinses,5
4433,lawn,5
4434,sufficiently,5
4435,recent,5
4436,insolent,5
4437,example,5
4438,imagined,5
4439,sum,5
4440,arising,5
4441,dish,5
4442,ring,5
4443,crossed,5
4444,display,5
4445,principally,5
4446,conscience,5
4447,punishment,5
4448,spring,5
4449,confirmation,5
4450,sing,5
4451,quarrel,5
4452,rate,5
4453,energy,5
4454,arose,5
4455,mile,5
4456,opposed,5
4457,treat,5
4458,distinction,5
4459,events,5
4460,ah,5
4461,inquiring,5
4462,result,5
4463,provoke,5
4464,suggested,5
4465,breach,5
4466,borne,5
4467,happily,5
4468,beneath,5
4469,dress,5
4470,interrupt,5
4471,attributed,5
4472,respectability,5
4473,sweetness,5
4474,dignity,5
4475,gentle,5
4476,horror,5
4477,polite,5
4478,accepting,5
4479,original,5
4480,engage,5
4481,breeding,5
4482,o,5
4483,practice,5
4484,dwelt,5
4485,visible,5
4486,obliging,5
4487,distant,5
4488,afforded,5
4489,sought,5
4490,principle,5
4491,bitterness,5
4492,emotion,5
4493,deeply,5
4494,unfolded,5
4495,lover,5
4496,discretion,5
4497,ceremony,5
4498,syllable,5
4499,hasty,5
4500,conclude,5
4501,steps,5
4502,relating,5
4503,ridicule,5
4504,pretensions,5
4505,insensibility,5
4506,front,5
4507,shared,5
4508,designed,5
4509,alacrity,5
4510,pointed,5
4511,discussion,5
4512,sides,5
4513,condescended,5
4514,owe,5
4515,censure,5
4516,alarming,5
4517,curious,5
4518,teach,5
4519,indulge,5
4520,bought,5
4521,melancholy,5
4522,expenses,5
4523,uttered,5
4524,proceed,5
4525,similar,5
4526,wise,5
4527,across,5
4528,enumerating,5
4529,moving,5
4530,elsewhere,5
4531,mere,5
4532,exposing,5
4533,bingleys,5
4534,argument,5
4535,correspondence,5
4536,agitated,5
4537,included,5
4538,trees,5
4539,treatment,5
4540,approve,5
4541,assert,5
4542,expecting,5
4543,deficient,5
4544,summoned,5
4545,reflect,5
4546,diffidence,5
4547,c,5
4548,piece,5
4549,providing,5
4550,requiring,5
4551,medium,5
4552,places,5
4553,humility,5
4554,justified,5
4555,materially,5
4556,disgraceful,5
4557,forgot,5
4558,estimation,5
4559,refreshment,5
4560,proposed,5
4561,november,5
4562,uncivil,5
4563,trifle,5
4564,reasons,5
4565,adieu,5
4566,talents,5
4567,replacement,5
4568,benefit,5
4569,lodgings,5
4570,anne,5
4571,guest,5
4572,disadvantage,5
4573,uncommon,5
4574,calm,5
4575,song,5
4576,restraint,5
4577,stared,5
4578,withdrew,5
4579,valued,5
4580,mortified,5
4581,bed,5
4582,accomplishments,5
4583,checked,5
4584,remains,5
4585,pressing,5
4586,visits,5
4587,putting,5
4588,fully,5
4589,coloured,5
4590,entertain,5
4591,recovering,5
4592,limited,5
4593,meanwhile,5
4594,amuse,5
4595,perform,5
4596,trifling,5
4597,weakness,5
4598,thin,5
4599,steward,5
4600,mercenary,5
4601,disgust,5
4602,letting,5
4603,presentation,5
4604,nice,5
4605,birth,5
4606,inferior,5
4607,post,5
4608,england,5
4609,mode,5
4610,fish,5
4611,repeat,5
4612,advanced,5
4613,possess,5
4614,declaration,5
4615,evidently,5
4616,posted,5
4617,visiting,5
4618,pianoforte,5
4619,attendance,5
4620,apologise,5
4621,vestibule,5
4622,liberal,5
4623,solemn,5
4624,endeavouring,5
4625,mixture,5
4626,nearer,5
4627,won,5
4628,jones,5
4629,joining,5
4630,finer,5
4631,amazed,5
4632,morrow,5
4633,convenient,5
4634,fearful,5
4635,risk,5
4636,pointing,5
4637,imaginary,5
4638,dead,5
4639,start,5
4640,measure,5
4641,guess,5
4642,s,5
4643,held,5
4644,strike,5
4645,explain,6
4646,louisa,6
4647,approached,6
4648,don,6
4649,raised,6
4650,intercourse,6
4651,plainly,6
4652,perverseness,6
4653,continually,6
4654,inconvenience,6
4655,mortification,6
4656,trying,6
4657,deference,6
4658,intentions,6
4659,gradually,6
4660,repeating,6
4661,grew,6
4662,shop,6
4663,corps,6
4664,wisest,6
4665,exercise,6
4666,indulgence,6
4667,abhorrence,6
4668,pursuit,6
4669,disdain,6
4670,suspense,6
4671,establishment,6
4672,shown,6
4673,sick,6
4674,christmas,6
4675,violently,6
4676,seat,6
4677,delay,6
4678,human,6
4679,gratifying,6
4680,method,6
4681,instant,6
4682,urged,6
4683,departure,6
4684,gate,6
4685,purchase,6
4686,cheerfulness,6
4687,lay,6
4688,lucky,6
4689,paper,6
4690,keeping,6
4691,occasional,6
4692,warm,6
4693,sees,6
4694,playing,6
4695,source,6
4696,distressing,6
4697,useful,6
4698,stronger,6
4699,militia,6
4700,names,6
4701,active,6
4702,wit,6
4703,admit,6
4704,aye,6
4705,blind,6
4706,grounds,6
4707,gardiners,6
4708,check,6
4709,invite,6
4710,tour,6
4711,distinguished,6
4712,complying,6
4713,recovered,6
4714,fifty,6
4715,actions,6
4716,everyone,6
4717,produce,6
4718,acted,6
4719,river,6
4720,miserable,6
4721,forbearance,6
4722,unfortunate,6
4723,willing,6
4724,fitted,6
4725,hundred,6
4726,delayed,6
4727,declined,6
4728,entreat,6
4729,honourable,6
4730,acceptable,6
4731,useless,6
4732,actual,6
4733,hurt,6
4734,additional,6
4735,purposely,6
4736,date,6
4737,lakes,6
4738,delicate,6
4739,professions,6
4740,language,6
4741,utter,6
4742,resigned,6
4743,separate,6
4744,carriages,6
4745,parlour,6
4746,recover,6
4747,conceited,6
4748,obligation,6
4749,charm,6
4750,encourage,6
4751,impertinent,6
4752,roused,6
4753,oblige,6
4754,entailed,6
4755,proceeding,6
4756,dressed,6
4757,engaging,6
4758,displaying,6
4759,fail,6
4760,advisable,6
4761,presence,6
4762,deserved,6
4763,error,6
4764,claim,6
4765,command,6
4766,occupied,6
4767,ceased,6
4768,modesty,6
4769,pursue,6
4770,shocking,6
4771,matrimony,6
4772,voluntarily,6
4773,travelling,6
4774,paying,6
4775,accompanied,6
4776,chair,6
4777,county,6
4778,described,6
4779,powers,6
4780,refused,6
4781,downstairs,6
4782,recollect,6
4783,village,6
4784,alluded,6
4785,respects,6
4786,desired,6
4787,lead,6
4788,accident,6
4789,carry,6
4790,strength,6
4791,performance,6
4792,prefer,6
4793,closed,6
4794,entertainment,6
4795,increase,6
4796,employment,6
4797,larger,6
4798,justify,6
4799,web,6
4800,accordingly,6
4801,draw,6
4802,ones,6
4803,defects,6
4804,weather,6
4805,renewed,6
4806,preparing,6
4807,cases,6
4808,independence,6
4809,mortifying,6
4810,softened,6
4811,improved,6
4812,reproach,6
4813,reminded,6
4814,displeasure,6
4815,obtain,6
4816,families,6
4817,weight,6
4818,james,6
4819,fire,6
4820,individual,6
4821,claims,6
4822,earliest,6
4823,speedily,6
4824,agitation,6
4825,offers,6
4826,secret,6
4827,abominable,6
