reveal,11
dullness,5
armenia,2
moons,10
degrees,19
pleasest,2
scutcheons,1
representing,3
differs,4
voluntary,15
gasp,10
limped,2
saws,4
bled,3
boorish,1
sailors,21
harlot,9
vigilant,4
cranks,2
deity,10
noisome,5
arbitrement,6
mows,2
dedicate,10
bellyful,2
creek,1
seed,12
unmaster,1
ponderous,4
glimpses,6
consonancy,2
behav,2
baptista,125
rood,4
weedy,2
spade,10
bacon,5
flatly,5
givest,4
redbreast,2
tapsters,4
yorkshire,8
coldspur,1
crudy,1
conjoins,1
hinckley,1
void,19
stirrers,1
welshmen,6
thistles,1
majestee,2
encompassed,4
infancy,13
smoothing,9
priesthood,2
revealed,7
garrisons,1
lording,1
sunders,1
weakling,2
executing,2
revokement,1
chronicler,1
patrum,1
unfenced,1
invasive,1
aemilius,14
whites,2
restoration,6
handful,5
sorel,3
unbefitting,1
saluted,3
clept,1
convinces,1
reside,5
planched,1
salarino,42
meshes,2
nominativo,2
shivering,4
undistinguishable,2
mimic,3
batty,1
guardage,1
outsport,1
imperfectly,2
deputing,1
stormed,1
waverer,2
queas,1
nostra,1
licio,7
dumbness,4
beckon,1
pregnantly,1
franticly,2
weeke,4
skittish,3
rejoindure,1
winne,1
dure,2
disguize,1
perswade,2
drinke,3
wriothesly,1
spying,3
paints,2
provoker,1
dependent,5
away,1462
pericles,186
wail,31
bestow,77
false,346
gems,4
complain,35
curse,113
acknowledge,31
locked,14
need,297
fool,521
meditation,11
kingdoms,26
proposed,28
mistake,71
approaches,16
consumes,2
wore,61
picking,12
pursue,43
tailor,54
important,47
obloquy,4
monumental,3
remainders,2
patch,20
wrapp,8
mirth,68
affects,13
dispatched,8
loyalty,29
oppose,24
knavery,18
hire,28
sores,9
nurture,2
theatre,13
freeze,12
petitionary,2
stagger,4
dowry,25
fountain,28
excludes,1
amount,18
homeward,10
belov,24
harlots,4
shipboard,4
calmness,6
gosling,2
serviceable,7
sympathy,33
ungracious,12
tenders,5
attribute,12
directions,20
repulsed,4
proposer,1
moult,1
robustious,2
rivet,2
laps,3
baker,2
bilboes,1
waylaid,1
hest,3
standest,2
umfrevile,1
shallowly,1
macmorris,12
redoubted,5
abound,10
vitement,1
devant,2
disobey,3
pardonnez,1
numb,9
lengthen,3
toasted,3
scalding,2
deals,1
confessions,2
bayonne,1
presences,1
promotions,3
confirmers,1
ungodly,1
drowsily,1
subscription,1
spurr,2
illustrate,5
pers,1
hominem,1
cawdor,21
institutions,1
awakens,1
confusions,3
alley,2
mundane,1
vestals,2
abet,1
unkiss,1
brakenbury,20
loured,1
unmannered,1
royalize,1
bigamy,1
princox,2
beareth,1
irreparable,1
resumes,1
wappen,1
andarus,1
besotted,1
negatives,1
contemptuously,3
rifle,1
royall,5
staind,1
moytie,1
tooke,6
denialls,1
abandoner,1
sluic,1
collatinus,8
engirts,1
website,16
merchantability,4
perfectness,2
ends,66
tract,4
murd,13
hanging,53
faith,458
seest,52
delivered,47
writers,7
deemed,5
saturn,10
bough,8
sold,49
eisel,2
reap,17
mortgaged,1
random,5
barricado,2
requires,16
sever,9
renown,29
throne,80
moved,77
tempt,38
rear,21
wipe,30
atone,13
strokes,28
courtiers,12
equally,41
rated,17
haters,1
meek,12
shepherds,12
bottle,35
tuft,5
startle,4
gloves,48
poured,8
heavier,18
disguis,14
openly,20
miscarries,1
abram,17
refusal,11
pardons,8
mutinies,5
rein,19
scotch,6
cambria,2
apprehend,22
supplyment,1
clement,7
gibbets,3
scanter,1
wharf,1
plum,8
pickers,1
bewept,3
anoint,2
nowadays,4
arrow,11
indenture,4
washes,7
jesters,2
suggestion,20
barony,1
costermongers,1
scoured,2
recordation,2
deafing,1
prosper,28
naturally,46
germany,12
rackets,1
mowing,2
disputing,1
unpremeditated,1
overpeer,2
repugn,1
magnifiest,1
gough,3
thresher,1
weavers,2
training,7
haberdasher,5
cimber,12
pindarus,17
withholds,4
maugre,3
imperator,1
mellowing,1
unsullied,1
macduff,112
fillet,2
countenanc,1
lorenzo,86
wearies,2
parrots,2
streak,6
slubber,2
discreetly,5
sprag,1
continuer,1
pygmies,1
vagrom,1
cleon,44
speken,1
asks,6
boatswain,21
blustering,3
tottered,2
groaned,9
bedashed,1
placentio,2
bedeck,2
cubit,1
twilled,2
philotus,9
mollification,1
impeticos,1
baubling,1
gouernours,1
dreadfull,2
sojourne,1
skirt,9
apricocke,1
dians,1
sipt,1
freckeled,1
deliverly,1
sempsters,1
ignis,1
preordaind,1
beleev,1
revells,1
unintelligent,2
dimples,1
abstaining,1
distilling,1
outstripping,1
imposthumes,1
literary,80
punitive,5
propound,1
where,1830
romeo,634
phoenix,19
look,1318
rhyme,32
touches,34
rite,12
stealing,22
freedom,46
foison,5
stamp,36
griefs,70
darkening,1
mournful,8
wild,140
express,97
fever,47
bait,20
chase,41
lowly,14
hoping,48
bastards,17
understood,44
wins,12
handsome,96
malice,75
meddle,22
marvellous,21
price,47
onions,2
dotage,10
banner,7
cilicia,1
adallas,1
lessens,2
personal,24
hares,4
windowed,1
slender,115
ambles,4
carving,3
falser,4
peoples,3
combine,8
voyages,2
tragic,16
subdues,5
hector,220
smoking,13
vanquisher,2
lick,12
plots,15
lapsing,1
experiences,14
infinitely,18
travelling,29
packing,18
pester,3
draughts,5
nymph,11
croaking,1
sexton,19
michael,36
guns,4
upstairs,40
trading,2
engross,4
yielder,2
pension,26
calmest,1
hearse,5
blithild,1
retourn,1
tediously,2
renounce,5
gnaws,2
maine,21
frenchwoman,8
injustice,15
sturdy,4
lifetime,2
elbows,14
recreate,2
vanishes,6
conceiv,6
venomously,2
penning,1
garnished,1
zany,1
ates,2
fruitless,6
affeer,1
ransack,5
hinc,1
budget,2
hobgoblin,3
procrus,2
winded,2
valuing,1
mortise,1
position,21
affinity,4
yslaked,1
sluiced,1
tenement,1
bourchier,2
weeder,1
ludlow,3
bard,1
rice,4
drivelling,2
dump,5
katherina,111
glanders,1
curtsied,1
blaz,2
wrongful,2
conflux,1
winnows,1
untimber,1
foragers,1
raptures,10
engineer,1
attachment,28
divulg,1
blastes,1
encompast,2
tryall,3
calld,4
yeare,2
dunces,1
chaire,1
bespice,1
adorns,1
forbode,1
delighting,2
uncertainly,1
neville,2
detests,2
part,799
tyrants,12
meet,422
consum,6
unset,1
wary,13
trifle,51
reasons,78
adieu,113
goes,234
clean,36
blessing,62
onset,5
creation,23
lamb,52
strive,41
builded,3
paying,31
florence,88
admiringly,2
evils,35
mothers,45
barnes,3
catalogue,5
bachelors,4
probable,24
surely,69
yond,46
coxcomb,21
recovery,13
gratii,1
botcher,3
soothsayer,44
earing,1
divers,22
thunderbolt,5
lieutenantry,2
nicked,1
penetrative,1
pinioned,1
seconded,4
freestone,1
unwilling,23
recall,11
sconce,7
unwed,1
mome,1
fondly,10
southward,2
evade,2
dissension,10
talents,21
crook,6
gibes,5
opprest,2
winnow,2
truster,1
unwrung,1
flaxen,1
diction,1
holmedon,5
pilgrims,13
fiddlestick,3
brewer,2
chivalry,20
avoirdupois,1
forcible,3
lambkin,1
refresh,12
breff,1
cheerer,1
chaseth,1
witting,1
festered,2
paleness,2
approacheth,4
canonized,3
uncivil,15
villainies,5
hiss,16
uncovered,6
mained,1
thickest,4
saddest,3
recounted,1
henton,2
antipathy,1
adultress,4
snuffs,1
topple,3
intellect,12
adramadio,2
disputes,3
woolward,1
nourisher,1
shard,1
genders,1
puck,56
enrings,1
antick,2
vigitant,1
scored,2
appelant,1
moveables,1
carts,3
proffered,4
resignation,8
shouldered,3
veronese,4
moveth,2
pump,4
slys,1
twink,2
thimble,2
ariel,92
mall,2
dividant,1
dreary,5
unfilled,1
soveraignes,1
neere,10
cranckes,1
dangle,1
intertangled,1
idividuall,1
hallowing,1
fancie,3
stubborne,1
unacted,1
replacement,25
shallenge,1
tender,245
profitless,3
executor,2
resembling,7
happy,503
moment,190
beside,77
benefit,51
blot,32
better,962
fault,219
despised,28
blunting,2
hymn,11
releasing,2
travels,10
indigest,2
hied,1
brows,52
blowers,1
cuckoo,19
vain,134
resolv,29
facinerious,1
colours,70
condemn,45
muffled,12
compt,4
resolvedly,1
philippan,1
measures,18
agreed,57
mutiny,30
finish,40
grasped,5
yesterday,62
arden,15
hood,19
appointed,36
irish,17
whooping,1
undishonoured,1
unbound,4
rivers,62
oaken,2
matrons,7
waving,20
calmly,7
desperation,7
spectatorship,1
mechanics,1
remembers,4
andirons,1
adultery,7
brogues,1
wiving,2
sate,2
annexment,1
cunnings,1
topples,2
toasts,2
exhaled,1
outdare,1
indited,2
wrenching,3
etceteras,1
psalmist,1
summary,4
spiritualty,1
prave,4
sinfully,2
franchisement,1
inconveniences,3
decaying,2
burdening,1
flowering,4
installed,4
duchess,121
seemeth,12
blaspheming,2
tally,1
darraign,1
unbid,1
malapert,3
reaped,1
misdemeaned,1
plagued,6
swooned,3
crawl,3
tripp,3
attask,1
watches,9
unaccommodated,1
beholdest,1
omne,2
apostrophas,1
carousing,2
exposure,4
screens,2
glimpse,8
burnish,3
noddles,1
cornuto,1
honourible,1
snug,10
flute,18
odorous,2
disdained,7
seams,2
disorderly,2
bottled,2
reposes,1
detects,1
showering,2
staples,1
beagle,1
conster,1
gingerly,2
mony,1
drunke,1
sickely,1
sicknes,1
morne,1
discoverd,1
lardes,1
streamer,2
musickes,1
abettor,1
pausing,10
rebuked,4
tuesday,22
complaint,19
small,211
majesty,277
middle,53
against,761
eloquence,24
sessions,3
forced,47
case,178
arrest,29
esteem,49
walk,250
extreme,23
proudly,18
beseem,7
abhor,23
applications,1
entreating,3
infirm,5
peruse,16
unworthy,44
tread,52
shakes,20
misprizing,1
escalus,100
drums,40
feels,25
feared,39
concerned,20
ruminated,2
misena,1
unequal,10
alexandrian,2
strut,4
horned,2
chare,1
ventured,15
woods,32
exempt,19
erewhile,4
effigies,2
goths,36
contrive,12
folded,23
nicks,1
drizzled,3
unroof,1
stinking,11
recreant,15
perfidiously,1
raps,1
coiner,1
dalmatians,2
cravens,1
stomachs,16
floor,33
conversant,3
repast,6
trulls,1
laertes,107
southerly,1
fatted,2
unripe,4
abatements,1
ungor,1
bangor,2
gloucestershire,15
contrarious,2
capet,3
temps,1
beaumont,2
jacksauce,1
demoiselle,2
damsel,9
sweeting,6
admonish,1
servility,2
propounded,1
anne,185
disproportion,3
seared,1
kimbolton,4
accounts,14
hooted,2
farms,1
frog,3
unconfirmed,2
lining,2
inverness,5
struts,1
whitest,1
mercer,3
muttons,2
fery,6
tightly,8
embold,1
singulariter,1
prevailment,1
seacoal,3
tinsel,1
lodgings,8
veroles,1
norbery,1
brecknock,1
misadventur,2
specially,4
lampass,1
cellar,7
importunacy,2
glutt,1
helenus,10
whosomever,1
untasted,2
negotiations,2
ariachne,1
betideth,2
disprais,1
subdude,2
seene,12
howrely,1
fairely,2
fixd,2
leggs,1
gillyvors,2
feareth,1
purify,1
rifled,2
ensconc,1
detriment,3
heaveth,1
compressed,5
babbled,1
strucke,1
errors,24
through,563
store,53
sullied,2
trouble,171
absent,51
truest,16
feeds,23
beated,1
gains,9
pleased,112
awards,3
scene,1573
rule,60
continue,45
breathing,30
charbon,1
infirmity,19
chair,107
assay,16
confirm,42
theoric,3
brightest,6
kick,9
members,14
informed,22
mallard,1
compliment,48
tenfold,2
goldenly,1
clamour,19
accompanied,25
unseparable,1
cloten,111
attemptable,1
unsunn,1
clasp,8
testimonies,2
wrings,5
herblets,1
toothache,2
lovingly,4
accurst,6
glares,2
willow,30
shovel,3
combatants,6
berkeley,14
southern,7
followedst,1
misdoubts,2
mais,1
bottles,10
rivets,2
imposed,10
fallow,3
serviteur,2
objected,6
pebble,4
fruition,2
perplexed,6
serge,1
verb,2
sicils,2
flowed,6
sleight,2
crookback,1
learnedly,3
oldness,1
dependants,3
worthied,1
nightmare,2
acknowledg,1
warring,1
saluteth,3
muscovites,2
justle,2
weird,7
rustle,4
comer,2
riddance,3
pedro,165
unvarnish,1
praisest,1
prizes,7
desdemon,3
hereabout,5
claspings,1
lambert,1
discomfortable,1
gapes,3
advantaging,1
dallied,2
dovehouse,4
stumblest,2
gabriel,1
neapolitans,1
alcibiades,62
dedication,4
fractions,2
aaron,97
triumpher,1
unarms,1
complimental,1
aguecheek,5
comedian,1
secundo,1
florish,3
certeinly,1
daie,1
hansome,1
littered,1
dazzleth,1
renamed,5
sunken,4
made,1425
lends,23
very,2004
untrimmed,2
forbid,87
limbs,54
rotten,46
decays,5
weeds,49
review,4
swerving,3
enclose,2
merchandized,1
drops,64
sphere,14
immediate,40
tents,22
breaking,41
inclines,1
entreats,14
melts,7
telamon,1
niece,93
twelvemonth,20
rams,5
atomies,4
railing,8
brides,2
timely,8
loseth,4
brier,6
niggardly,4
bogs,3
indies,5
madman,28
inkling,2
shunn,10
tenantius,2
prettiest,16
elysium,7
bearers,2
moreover,31
ayry,1
tutor,35
mallicho,1
card,28
flints,2
margin,3
owest,5
luckily,5
vanities,11
martlemas,1
exposition,7
misleaders,1
commissioners,1
fewest,3
guile,4
perisheth,1
provokes,10
enticing,2
overblown,4
unbloodied,1
orphan,5
huntsmen,6
fees,26
daedalus,1
ipswich,2
volquessen,1
funerals,3
exist,6
ideas,30
joshua,1
treys,1
consequences,5
slaughterous,1
serpigo,2
remonstrance,2
venetian,10
squandered,1
jews,4
mistaketh,1
personage,5
ribbons,12
perfumer,1
beaumond,1
goblets,1
intending,15
bettering,2
festering,2
gambold,1
muscadel,1
miry,2
reproachful,7
vulgo,1
unprofited,1
simulation,1
weau,1
troopes,1
perpetuall,1
spenser,1
combustious,1
invalidity,5
singe,2
vill,8
pantheon,2
teeth,74
outcast,3
streams,14
receiving,35
slide,6
until,102
guest,59
distills,1
born,202
captive,21
critic,4
sickle,1
began,297
comforts,40
experience,49
careless,23
manor,6
county,49
deceit,26
thrown,54
spots,15
alps,9
mount,39
silvius,46
taunts,8
cloy,9
pales,6
president,8
gneius,1
gnats,8
embattle,1
raught,5
liquors,2
travellers,12
monastic,1
bats,3
unreasonably,3
fifes,1
sands,21
stiller,1
mistrusted,3
sweaty,2
yesternight,13
waxes,4
qualifies,1
rochester,4
artillery,6
kate,141
bull,24
prodigy,4
gluttony,2
newest,6
harfleur,11
brittany,15
abutting,1
dukedoms,8
powdering,3
vous,22
fauconbridge,2
abreast,3
burnet,1
recreants,2
contrarieties,1
slaughterer,1
prettily,16
reads,17
mourned,3
palsy,3
fiercely,3
caputius,8
coops,1
threatened,7
odoriferous,2
undeserv,1
unseasonable,4
checks,14
cockney,6
dues,7
conspirant,1
fulfils,1
whales,2
columbine,1
distinguishes,1
housekeeper,22
whoremonger,1
mislead,3
envelop,1
gratulate,4
palatine,2
notary,3
philosophers,3
mussel,1
ninny,4
gleams,1
laced,4
fleers,1
unreconcil,1
misinterpret,1
christopher,7
franciscan,4
turph,1
briefer,1
marbled,1
waxing,1
polyxena,1
palating,1
deceptious,1
rhyming,1
slaine,4
peirc,1
leeches,2
saies,3
maudline,1
frampall,1
bony,2
pould,1
anatomie,1
angled,1
cavils,1
musits,1
promethean,3
sicklemen,1
wilt,359
call,878
loves,238
whereof,86
shorn,5
warning,30
dyed,6
shun,26
subsist,2
nurseth,1
vowing,3
search,73
riddle,11
natures,27
possibility,24
contrives,2
doers,6
dissembling,14
furnished,16
kissed,49
barge,12
custom,54
dispraised,2
mesopotamia,1
murdered,35
traduced,2
helmet,6
peeps,6
caters,1
leer,5
bottomless,3
fairs,5
fishermen,9
almanac,2
scotland,44
creeks,1
weapons,46
disadvantage,8
unscann,1
anvil,2
folds,11
mutability,2
rous,6
swallowing,8
constantly,14
roots,13
chas,7
sufficeth,7
sheeted,1
trains,7
supposal,1
blazes,1
gender,4
rascalliest,1
brawling,8
intolerable,17
unwashed,1
erebus,3
tirrits,1
inflammation,1
whetted,3
wrest,6
expressly,15
antics,3
prononcer,1
icicles,3
thatch,4
riddling,5
louted,1
peroration,1
premised,1
captivates,1
agony,9
chalks,1
switches,1
truncheoners,1
pyrenean,1
cheats,1
shears,4
secondary,2
underprop,3
exalted,4
harelip,1
aroint,2
quote,13
pease,1
argosies,3
reasoning,3
unforfeited,1
inscriptions,1
grav,2
dardanian,1
amaimon,1
gaul,1
dean,3
vizarded,2
eschew,1
minimus,1
luccicos,1
scan,2
cleared,15
childbed,2
glose,1
splintered,1
workmanly,1
unmanner,1
tripoli,1
underfoot,1
freshes,1
meanders,1
livelier,2
mindless,2
devoid,2
chev,1
sceanes,2
sweete,10
temperd,1
traytour,2
harted,5
stucke,4
enforcd,1
lyneaments,1
iigge,1
easiest,2
singularity,3
gives,178
question,232
sets,37
once,714
sightless,6
help,628
jewels,36
weighs,9
cure,80
appeal,30
drunk,76
unkind,39
several,183
rebel,39
hellish,8
sinister,7
pilot,15
barber,13
secrets,39
recovers,3
naughty,33
fanning,5
sports,16
pack,41
prescript,2
combating,3
club,25
calm,63
chastised,3
civility,54
pipes,8
expediently,1
propositions,1
vacation,7
gravelled,1
quarrels,23
arrival,44
discourses,8
bareheaded,5
voluptuously,1
fronts,4
greyhound,8
guider,1
invincible,5
contention,12
remaining,19
cloys,1
nursing,10
hitting,2
generous,38
investments,2
nipping,2
swinish,2
beckons,5
unyoke,2
forbade,9
ugliest,1
underneath,20
shorten,7
executors,4
brabant,5
whitsun,2
madams,2
perseus,4
spotless,10
outrun,9
worshippers,5
signieur,4
unchain,1
hamper,2
instigation,3
surmised,3
privily,5
thinkst,2
proveth,2
southam,2
caernarfonshire,1
overpowered,4
tameness,2
repeals,3
roguish,3
unlock,8
scurrility,2
makest,3
padua,46
ratolorum,1
louses,1
intention,20
geminy,1
speciously,2
shar,2
conrade,31
motto,8
divides,3
infidels,2
tragedian,2
unmindful,1
deformities,2
laura,2
skains,2
catling,2
simois,4
fringed,3
hortensius,9
timandra,11
feebleness,1
plotter,1
waylay,1
screws,1
marsis,3
kisse,7
neckes,1
wooe,3
broade,1
disparity,1
gowt,1
shrugs,1
conspiring,1
bleated,1
successor,2
threne,1
glorifies,1
indenting,1
patronage,8
doubles,2
feed,98
enjoys,9
issue,117
lord,3256
precious,122
vanished,31
died,150
land,233
falsehood,47
crawls,1
stores,7
bastard,204
memorial,6
fruit,60
ages,21
toothpick,2
notes,35
quicken,10
greatness,84
ruttish,1
nebuchadnezzar,1
eagerness,10
truer,19
becomings,1
navy,10
ripens,3
rebuke,23
hazarded,3
clip,11
bestrid,6
baby,57
accord,10
wisely,48
lungs,20
western,12
stature,6
consciences,6
hero,134
purlieus,1
lift,38
fike,2
malkin,2
hearth,11
unwholesome,10
splitting,6
braz,2
sheriff,31
wool,5
shaked,1
fray,23
advantages,20
brimful,4
rocky,6
foreruns,1
nobis,1
petitions,7
paction,1
defensive,2
encompass,4
enchant,5
clothing,1
effused,1
faggots,1
wealthy,12
honourest,1
outstretched,1
misleading,2
unswear,2
clippeth,1
roughness,1
whitely,1
heedfully,4
quoniam,1
laudable,3
dissolute,4
tilth,2
strond,2
itches,2
lode,2
fairyland,5
discords,7
guesses,1
hurled,3
pasties,1
launces,1
thebs,13
beare,10
truely,5
pigmes,1
describde,1
designe,1
libells,1
charmers,1
antechamber,3
cleomenes,18
sternness,1
described,17
trifled,3
employee,5
deface,5
state,447
hides,19
swift,87
black,255
alchemy,3
lest,178
invocate,3
stones,69
impregnable,4
decayed,6
fragrant,9
finger,94
knights,73
powers,96
stir,107
porridge,9
lower,45
hark,156
anatomized,2
milk,45
sadness,32
noiseless,2
proculeius,21
absolute,41
casts,7
kneeled,6
brawls,8
parentage,18
monkey,8
abject,14
forswore,11
hurried,40
suckle,2
sewing,22
potch,1
camels,1
surcease,5
patroness,11
sample,3
surges,5
staider,1
robber,3
complaining,11
carl,1
gallowses,1
churchyards,2
divinity,10
spendthrift,2
bung,2
insinuation,4
wrap,7
intercepted,4
levers,1
enfeoff,1
ungrown,2
brandish,7
shaft,11
suis,4
finished,37
katherine,83
abel,2
pithless,1
quartering,1
legate,11
unload,2
sander,2
bewails,1
chicken,8
misty,9
sylla,1
cades,1
infortunate,2
telamonius,1
bywords,1
brandon,14
converting,5
attainder,4
snarleth,1
spar,2
underlings,1
elephants,2
mumbling,3
mopping,2
impudency,1
throbs,1
properties,6
dispossessing,1
usances,1
sophy,3
guiled,1
charybdis,1
pines,15
ringwood,1
faustuses,1
beatrice,159
encompasseth,1
concerneth,1
trinculo,63
mistakings,1
diffusest,1
comparing,6
bountifully,1
incident,7
spok,3
wreakful,2
bandit,12
wreaks,1
thoas,1
equinoctial,1
memorials,2
gorboduc,1
workes,1
deere,8
devoure,1
deathes,2
medcine,1
aulis,1
solempnity,2
milke,1
iudgement,1
mayde,4
lookd,3
endles,1
seaver,1
rycas,1
condemne,1
groane,1
dedalus,1
bowling,2
staies,2
hoofes,2
magnificence,1
colouring,5
basses,1
acclamation,1
seasoning,1
lucretius,3
spoons,7
northern,16
andren,1
extoll,1
world,991
sounds,66
song,113
jaws,13
fixed,54
therefore,766
fate,81
bett,1
shadows,41
batt,7
chose,42
ushers,2
loud,91
unworthiness,5
retires,11
experiment,16
trophy,5
restraint,22
corrupts,1
prosperous,32
lodg,10
someone,16
supposes,3
justices,12
uncropped,1
homager,1
discontents,7
govern,47
appetites,5
grain,20
hectors,2
baseness,18
taxation,5
deifying,1
judas,19
concave,3
lioness,7
custody,4
sprites,9
impeach,11
clamours,11
rushing,17
prescription,4
convented,3
debase,3
wreak,6
examples,9
marvell,3
allowed,73
sparkles,1
ambitions,4
hangings,3
snatches,5
valuation,2
ensign,8
combated,3
resolutes,1
lifted,20
opinions,24
commencement,6
knavish,7
woundless,1
cataplasm,1
scuffling,1
starveling,13
imprisoning,1
bulls,5
ancients,3
pike,4
swagger,5
grandmother,9
esteems,6
mans,4
rowlands,1
ponton,1
captivity,8
banning,2
woodstock,2
timor,1
majestas,1
coffins,2
impale,1
sprawl,2
grievingly,1
bethump,1
sepulchring,1
loathed,17
reciprocal,1
minstrelsy,3
transgressing,2
laus,1
squier,1
gouts,2
lees,3
enskied,1
conserve,1
doubleness,1
ungenitur,1
expires,1
madrigals,2
enamell,2
snapped,4
facile,1
adversities,1
begrim,2
wearisome,4
stratford,1
dissemblers,2
engrossing,3
ewer,5
curster,1
spriting,1
indisposition,1
briars,1
antiquary,1
banged,3
pirithous,7
urne,1
unpanged,1
neede,2
unlesse,1
greefes,1
towne,3
furnishd,1
armor,4
crueltie,1
unsphere,1
prig,5
starveth,2
windsor,39
trenches,8
lusty,40
paws,4
spite,175
sour,54
taught,87
rightly,37
satire,6
governs,3
lady,1480
mites,1
snuff,10
housewife,10
vinager,1
refused,34
witty,21
caught,74
corbo,1
sacrament,8
cloister,8
files,14
trusting,9
taurus,10
hatch,16
eunuch,14
assist,31
soften,10
snaffle,1
noting,5
fugitive,3
leprosy,4
armourer,7
unquestionable,1
bonnet,48
tilter,2
swam,2
flouting,3
carol,3
unhandsome,3
draws,38
vigour,14
quarry,3
topping,2
patrician,2
unburnt,1
friended,3
rode,26
monarchs,8
wrists,1
counters,5
dullard,2
drab,12
fennel,2
fordo,1
thomas,72
scots,8
cozeners,3
corpulent,1
assign,6
ragamuffins,2
tormente,1
irrecoverable,1
drudgery,1
besonian,1
scouring,3
interred,5
perdu,3
divin,1
dazzled,3
pursueth,1
argue,9
thump,8
snared,2
sophister,1
wolsey,98
integritas,1
goodliest,3
bestained,1
blinding,2
compliments,26
doters,1
insanie,1
maccabaeus,5
seyton,12
swelter,1
burgher,1
longest,5
pardoner,1
interposer,1
decking,2
governess,16
flowery,4
sunburnt,4
mauritania,1
leonine,22
clasping,5
composes,1
wracks,1
gossamers,2
entertainer,1
vetches,1
unclew,1
manfully,8
dissembled,2
thrash,4
beray,1
importless,1
strachy,1
keepe,14
capitall,1
sentencing,1
teame,1
warre,1
tailes,1
swym,1
emilie,1
burnes,1
layd,1
computer,10
overthrows,2
plat,1
merchant,71
homage,17
pricked,9
matter,468
cheek,118
breath,302
alien,4
astonished,26
join,119
purposed,7
over,801
voices,70
censures,4
speech,195
enwombed,1
regiment,32
seize,37
cassocks,1
exceeding,28
scratch,30
stead,16
ancient,100
matters,45
prophesy,22
brown,74
supplying,4
twins,7
writings,4
posture,7
forest,97
bites,11
flux,2
sleeve,23
males,2
unactive,1
interims,1
toge,1
temples,16
dotant,1
tabors,1
stealer,2
assaults,3
proffer,9
saviour,1
conveniently,6
unmatch,1
realm,53
mildew,1
preaching,7
murmur,13
downstairs,15
perpendicular,1
comfit,1
ambled,1
keeper,79
calipolis,1
coursers,3
redresses,2
bedford,48
honeyed,1
genoux,1
entice,5
repine,6
released,3
duchies,1
july,6
ravished,8
bewailing,1
choristers,1
forerunner,3
unattempted,1
allot,2
jakes,1
persian,2
acute,5
prose,4
teen,7
banquo,77
jacob,8
manifested,4
inexecrable,1
staggering,2
thron,2
bedabbled,1
pilch,1
recollect,8
sapling,3
engaoled,1
shivers,2
dighton,3
wails,5
benefice,2
untangled,2
perjuries,2
abjur,2
greybeard,2
logger,1
joltheads,1
setebos,2
opportune,2
espied,5
unrecuring,1
describes,3
amidst,7
imminence,1
niobes,1
jezebel,1
alphabetical,1
notoriously,2
spokesman,2
bels,3
plantin,1
rootes,1
gladder,1
pertaines,1
dustie,1
camillo,126
seve,1
behalfs,1
lighteth,1
holder,24
donors,5
unless,231
beard,101
duty,224
summon,19
holy,237
clearer,9
heavy,241
rarities,2
shamefully,6
lace,21
glance,46
something,502
prouder,13
hairs,37
service,256
nymphs,14
liar,14
ability,11
prologues,3
buttocks,2
lapse,3
villianda,1
heartily,74
congied,1
omnes,5
enobarbus,153
unhair,2
chuck,8
ancestor,5
heaviest,8
valued,20
judge,117
assayed,2
seizure,4
pythagoras,4
village,16
walled,2
decreed,10
bruis,4
alleys,2
patron,15
calamity,12
stem,7
companionship,4
ostler,9
molehill,3
construction,13
orisons,6
fairies,45
outwardly,6
beaver,6
regards,9
picked,25
waits,14
crimeful,2
quillets,6
withdrew,12
scroop,31
joints,25
hitherwards,2
confutes,2
maidenly,3
johns,1
aspen,2
perfected,3
lingare,1
wafer,1
tout,3
slough,7
distingu,1
pope,21
polluted,4
grovel,2
danced,34
peacemakers,2
winners,3
gelidus,1
lineally,1
wean,7
speeding,5
mentis,1
aweless,2
peering,7
flakes,1
margent,6
mantuan,3
dismask,1
misbecom,1
graymalkin,1
beastliest,1
peaches,2
hugg,1
endanger,2
cogscomb,1
misgovernment,1
enriches,2
vita,1
shrivell,1
stormest,1
cockles,2
aimed,4
stared,28
bretons,2
unpolish,1
miranda,63
bosky,1
unrewarded,1
aspiration,1
affirmatives,1
cheere,1
authours,1
exegi,1
scorne,3
gravitie,1
crone,1
lavender,5
numbness,1
plaintful,1
diff,1
apologies,6
antiquities,1
equipment,16
waygh,1
weary,98
husband,456
strikes,33
house,935
poets,9
common,201
pursuing,11
corrupt,34
spares,6
authentic,4
shuns,5
dislik,2
auspicious,7
hoodwink,7
approves,6
diet,18
discredited,3
betrayed,29
heave,13
shortly,63
whore,47
loathness,3
mankind,26
extemporally,2
albeit,16
ensue,17
ungartered,1
prologue,44
confiscate,6
contraries,7
asunder,20
retir,5
prudent,11
apron,20
leasing,2
scowl,2
hardiness,2
browse,1
usage,13
azur,2
clothe,8
mercurial,1
dispraising,2
sots,1
counterchange,1
impartment,1
scent,5
gambols,4
pelion,2
paunch,3
innocency,4
goodwife,1
practis,8
mortified,12
lurketh,1
galling,3
plodded,2
toast,9
smoothed,13
marvellously,2
supplie,2
capitaine,1
frankness,9
mitigate,3
liefest,1
environed,7
delicates,1
ague,12
guynes,1
sickened,1
lifeblood,1
suffic,2
invasion,2
traded,2
mistemper,3
champains,1
trill,1
incurr,3
passado,5
bellman,2
drowse,1
uplifted,8
wilds,1
mending,9
mush,1
freckles,1
harmonious,3
blameless,4
